Order_ID,Order Date,Ship Date,Ship Mode,customer name,Segment,Country,Currency,City,State,Region,Category,Sub_Category,Product Name,Item Price,Quantity,Cost,Sales,Expense,% Discount,discount,Packaging Cost,Service and other cost,Total Cost,Profit,,,
DO-4815,12/4/2022,12/7/2022,Second Class,3958-rose o'brian,1,United States,USD,Clarksville,Tennessee,West,stationary & office items,Binders,gbc ibimaster 500 manual proclick binding system,212,58,153,12296,8874,0.03,369,3,4,"3,046.12","9,249.88",,,
DO-4816,12/4/2022,12/7/2022,Second Class,3958-rose o'brian,1,United States,USD,Clarksville,Tennessee,West,stationary & office items,Art,deluxe chalkboard eraser cleaner,211,70,173,14770,12110,0.05,739,5,3,"1,913.50","12,856.50",,,
DO-4817,12/4/2022,12/9/2022,Second Class,1982-harry marie,3,United States,USD,Los Angeles,California,West,stationary & office items,Envelopes,tyvek side-opening peel & seel expanding envelopes,213,74,123,15762,9102,0.05,788,1,1,"5,869.90","9,892.10",,,
DO-4818,12/4/2022,12/9/2022,Second Class,1982-harry marie,3,United States,USD,Los Angeles,California,West,home & lifestyle,Furnishings,"master caster door stop, large brown",241,58,106,13978,6148,0.03,419,2,5,"7,403.66","6,574.34",,,
DO-4819,12/4/2022,12/9/2022,Second Class,1982-harry marie,3,United States,USD,Los Angeles,California,West,electronics,Phones,jensen smps-640 -?speaker phone,223,97,107,21631,10379,0.05,1082,3,5,"10,162.45","11,468.55",,,
DO-4820,12/4/2022,12/9/2022,Standard,4642-tracy zic,1,United States,USD,Lakewood,California,West,stationary & office items,Art,avery hi-liter fluorescent desk style markers,211,53,152,11183,8056,0.03,335,2,1,"2,788.51","8,394.49",,,
DO-4821,12/4/2022,12/9/2022,Standard,4642-tracy zic,1,United States,USD,Lakewood,California,West,home & lifestyle,Furnishings,"eldon image series desk accessories, burgundy",201,58,181,11658,10498,0.04,466,5,4,684.68,"10,973.32",,,
DO-4822,12/5/2022,12/9/2022,Standard,3132-matt hagelstein,3,United States,USD,San Diego,California,West,home & lifestyle,Furnishings,"executive impressions 14"" contract wall clock",201,99,164,19899,16236,0.03,597,2,4,"3,060.03","16,838.97",,,
DO-4823,12/5/2022,12/9/2022,Second Class,4167-scot wooten,1,United States,USD,Philadelphia,Pennsylvania,West,electronics,Accessories,belkin f8e887 usb wired ergonomic keyboard,235,59,175,13865,10325,0.04,555,4,3,"2,978.40","10,886.60",,,
DO-4824,12/5/2022,12/9/2022,Second Class,4167-scot wooten,1,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Binders,"gbc white gloss covers, plain front",211,80,198,16880,15840,0.03,506,4,4,525.6,"16,354.40",,,
DO-4825,12/5/2022,12/6/2022,First Class,4298-stephanie ulpright,2,United States,USD,Ann Arbor,Michigan,West,stationary & office items,Binders,surelock post binders,202,85,105,17170,8925,0.05,859,2,3,"7,381.50","9,788.50",,,
DO-4826,12/5/2022,12/6/2022,First Class,4113-sandra flanagan,1,United States,USD,Dallas,Texas,West,stationary & office items,Art,"boston electric pencil sharpener, model 1818, charcoal black",247,87,184,21489,16008,0.04,860,3,2,"4,616.44","16,872.56",,,
DO-4827,12/5/2022,12/9/2022,Second Class,715-brian derr,1,United States,USD,New York City,New York,West,home & lifestyle,Chairs,"global armless task chair, royal blue",225,50,153,11250,7650,0.04,450,4,4,"3,142.00","8,108.00",,,
DO-4828,12/5/2022,12/9/2022,Second Class,715-brian derr,1,United States,USD,New York City,New York,North,stationary & office items,Binders,avery arch ring binders,205,56,186,11480,10416,0.05,574,2,5,483,"10,997.00",,,
DO-4829,12/5/2022,12/9/2022,Second Class,715-brian derr,1,United States,USD,New York City,New York,North,stationary & office items,Paper,xerox 188,248,76,194,18848,14744,0.04,754,5,2,"3,343.08","15,504.92",,,
DO-4830,12/5/2022,12/10/2022,Standard,1865-george bell,3,United States,USD,Los Angeles,California,North,electronics,Accessories,memorex micro travel drive 8 gb,207,52,123,10764,6396,0.05,538,5,1,"3,823.80","6,940.20",,,
DO-4831,12/5/2022,12/10/2022,Standard,1865-george bell,3,United States,USD,Los Angeles,California,North,stationary & office items,Labels,avery 488,247,100,113,24700,11300,0.03,741,3,4,"12,652.00","12,048.00",,,
DO-4832,12/5/2022,12/8/2022,First Class,3867-rick reed,3,United States,USD,Nashville,Tennessee,North,home & lifestyle,Chairs,"global push button manager's chair, indigo",226,86,200,19436,17200,0.04,777,3,3,"1,452.56","17,983.44",,,
DO-4833,12/5/2022,12/11/2022,Standard,4512-tim brockman,1,United States,USD,Bloomington,Illinois,North,stationary & office items,Envelopes,security-tint envelopes,223,56,102,12488,5712,0.04,500,4,1,"6,271.48","6,216.52",,,
DO-4834,12/6/2022,12/13/2022,Standard,3383-naresj patel,1,United States,USD,San Diego,California,North,stationary & office items,Art,stanley contemporary battery pencil sharpeners,200,61,109,12200,6649,0.04,488,5,4,"5,054.00","7,146.00",,,
DO-4835,12/6/2022,12/13/2022,Standard,3383-naresj patel,1,United States,USD,San Diego,California,North,electronics,Phones,at&t 1080 corded phone,250,73,163,18250,11899,0.05,913,2,3,"5,433.50","12,816.50",,,
DO-4836,12/6/2022,12/12/2022,Standard,2626-katrina willman,1,United States,USD,Austin,Texas,North,stationary & office items,Binders,avery reinforcements for hole-punch pages,209,87,157,18183,13659,0.05,909,3,3,"3,608.85","14,574.15",,,
DO-4837,12/6/2022,12/11/2022,Standard,1822-gary hwang,1,United States,USD,Tucson,Arizona,North,stationary & office items,Art,"boston model 1800 electric pencil sharpeners, putty/woodgrain",205,77,196,15785,15092,0.03,474,4,2,213.45,"15,571.55",,,
DO-4838,12/6/2022,12/11/2022,Standard,1822-gary hwang,1,United States,USD,Tucson,Arizona,North,home & lifestyle,Furnishings,"howard miller 13"" diameter pewter finish round wall clock",234,66,194,15444,12804,0.05,772,2,1,"1,864.80","13,579.20",,,
DO-4839,12/6/2022,12/11/2022,Standard,1822-gary hwang,1,United States,USD,Tucson,Arizona,North,stationary & office items,Storage,"belkin 19"" vented equipment shelf, black",218,54,167,11772,9018,0.04,471,1,5,"2,277.12","9,494.88",,,
DO-4840,12/6/2022,12/11/2022,Standard,1822-gary hwang,1,United States,USD,Tucson,Arizona,North,stationary & office items,Paper,xerox 1960,239,77,168,18403,12936,0.03,552,1,3,"4,910.91","13,492.09",,,
DO-4841,12/6/2022,12/11/2022,Standard,1822-gary hwang,1,United States,USD,Tucson,Arizona,North,stationary & office items,Paper,xerox 1970,223,75,122,16725,9150,0.03,502,3,4,"7,066.25","9,658.75",,,
DO-4842,12/6/2022,12/6/2022,Express Mail,1390-dennis kane,1,United States,USD,Marion,Ohio,North,electronics,Phones,polycom soundstation2 ex conference?phone,245,88,179,21560,15752,0.05,1078,1,1,"4,728.00","16,832.00",,,
DO-4843,12/6/2022,12/6/2022,Express Mail,1390-dennis kane,1,United States,USD,Marion,Ohio,North,home & lifestyle,Chairs,global low back tilter chair,228,61,135,13908,8235,0.05,695,4,1,"4,972.60","8,935.40",,,
DO-4844,12/6/2022,12/6/2022,Express Mail,1390-dennis kane,1,United States,USD,Marion,Ohio,North,stationary & office items,Art,newell 312,242,50,102,12100,5100,0.03,363,5,4,"6,628.00","5,472.00",,,
DO-4845,12/6/2022,12/11/2022,Standard,2605-katherine murray,2,United States,USD,Thousand Oaks,California,North,stationary & office items,Paper,"message book, phone, wirebound standard line memo, 2 3/4"" x 5""",234,74,179,17316,13246,0.03,519,1,5,"3,544.52","13,771.48",,,
DO-4846,12/6/2022,12/10/2022,Standard,4276-speros goranitis,1,United States,USD,New York City,New York,North,electronics,Accessories,logitech?vx revolution cordless laser mouse for notebooks (black),238,98,176,23324,17248,0.03,700,5,4,"5,367.28","17,956.72",,,
DO-4847,12/6/2022,12/10/2022,Standard,4276-speros goranitis,1,United States,USD,New York City,New York,North,home & lifestyle,Furnishings,"seth thomas 14"" day/date wall clock",243,66,157,16038,10362,0.05,802,1,1,"4,872.10","11,165.90",,,
DO-4848,12/6/2022,12/10/2022,Standard,4276-speros goranitis,1,United States,USD,New York City,New York,North,stationary & office items,Paper,xerox 1903,232,78,101,18096,7878,0.04,724,5,3,"9,486.16","8,609.84",,,
DO-4849,12/6/2022,12/10/2022,Standard,4276-speros goranitis,1,United States,USD,New York City,New York,North,stationary & office items,Paper,xerox 219,201,75,163,15075,12225,0.04,603,3,5,"2,239.00","12,836.00",,,
DO-4850,12/6/2022,12/8/2022,Second Class,3535-nora pelletier,2,United States,USD,Indianapolis,Indiana,North,electronics,Copiers,hewlett packard 610 color digital copier / printer,212,91,187,19292,17017,0.05,965,3,5,"1,302.40","17,989.60",,,
DO-4851,12/6/2022,12/10/2022,Standard,2083-ivan liston,1,United States,USD,North Las Vegas,Nevada,South,stationary & office items,Storage,tennsco 6- and 18-compartment lockers,216,74,111,15984,8214,0.04,639,4,1,"7,125.64","8,858.36",,,
DO-4852,12/6/2022,12/10/2022,Standard,2083-ivan liston,1,United States,USD,North Las Vegas,Nevada,South,stationary & office items,Labels,avery 483,246,96,114,23616,10944,0.03,708,3,4,"11,956.52","11,659.48",,,
DO-4853,12/6/2022,12/10/2022,Standard,2083-ivan liston,1,United States,USD,North Las Vegas,Nevada,South,stationary & office items,Paper,xerox 20,230,80,179,18400,14320,0.04,736,4,1,"3,339.00","15,061.00",,,
DO-4854,12/6/2022,12/11/2022,Standard,435-art ferguson,1,United States,USD,San Francisco,California,South,stationary & office items,Appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",220,58,122,12760,7076,0.05,638,3,3,"5,040.00","7,720.00",,,
DO-4855,12/6/2022,12/11/2022,Second Class,3956-rose o'brian,1,United States,USD,Arlington,Virginia,South,electronics,Phones,at&t cl82213,246,96,109,23616,10464,0.05,1181,2,2,"11,967.20","11,648.80",,,
DO-4856,12/6/2022,12/7/2022,First Class,3351-mike pelletier,2,United States,USD,Troy,Ohio,South,stationary & office items,Binders,ibico standard transparent covers,210,83,194,17430,16102,0.05,872,5,4,447.5,"16,982.50",,,
DO-4857,12/6/2022,12/11/2022,Second Class,1283-david bremer,3,United States,USD,Santa Barbara,California,South,stationary & office items,Paper,spiral phone message books with labels by adams,249,96,142,23904,13632,0.03,717,5,4,"9,545.88","14,358.12",,,
DO-4858,12/7/2022,12/11/2022,Standard,1223-darren koutras,1,United States,USD,Henderson,Kentucky,South,stationary & office items,Appliances,eureka the boss cordless rechargeable stick vac,247,57,112,14079,6384,0.03,422,5,5,"7,262.63","6,816.37",,,
DO-4859,12/7/2022,12/11/2022,Standard,1223-darren koutras,1,United States,USD,Henderson,Kentucky,South,home & lifestyle,Chairs,"situations contoured folding chairs, 4/set",205,90,101,18450,9090,0.03,554,5,1,"8,800.50","9,649.50",,,
DO-4860,12/7/2022,12/9/2022,First Class,2243-jeremy farry,1,United States,USD,Seattle,Washington,South,stationary & office items,Fasteners,"alliance big bands rubber bands, 12/pack",224,79,126,17696,9954,0.04,708,4,5,"7,025.16","10,670.84",,,
DO-4861,12/7/2022,12/9/2022,First Class,2243-jeremy farry,1,United States,USD,Seattle,Washington,South,stationary & office items,Labels,avery 509,231,60,172,13860,10320,0.05,693,4,5,"2,838.00","11,022.00",,,
DO-4862,12/7/2022,12/12/2022,Standard,3212-melanie seite,1,United States,USD,Los Angeles,California,South,home & lifestyle,Furnishings,12-1/2 diameter round wall clock,205,93,112,19065,10416,0.05,953,4,4,"7,687.75","11,377.25",,,
DO-4863,12/7/2022,12/9/2022,First Class,189-alan hwang,1,United States,USD,New York City,New York,South,stationary & office items,Binders,avery durable slant ring binders with label holder,237,51,105,12087,5355,0.04,483,2,5,"6,241.52","5,845.48",,,
DO-4864,12/7/2022,12/9/2022,First Class,189-alan hwang,1,United States,USD,New York City,New York,South,stationary & office items,Binders,pressboard data binders by wilson jones,215,88,152,18920,13376,0.03,568,3,5,"4,968.40","13,951.60",,,
DO-4865,12/7/2022,12/9/2022,First Class,189-alan hwang,1,United States,USD,New York City,New York,South,electronics,Phones,digium d40 voip phone,217,50,106,10850,5300,0.05,543,3,4,"5,000.50","5,849.50",,,
DO-4866,12/7/2022,12/7/2022,Express Mail,2760-kristen hastings,3,United States,USD,Riverside,California,South,stationary & office items,Paper,xerox 218,245,70,133,17150,9310,0.03,515,1,4,"7,320.50","9,829.50",,,
DO-4867,12/8/2022,12/11/2022,Second Class,4586-tonja turnell,2,United States,USD,Fort Worth,Texas,South,electronics,Phones,wilson electronics db pro signal booster,206,67,147,13802,9849,0.04,552,4,1,"3,395.92","10,406.08",,,
DO-4868,12/8/2022,12/11/2022,Second Class,4586-tonja turnell,2,United States,USD,Fort Worth,Texas,South,stationary & office items,Paper,xerox 1945,236,90,107,21240,9630,0.05,1062,4,2,"10,542.00","10,698.00",,,
DO-4869,12/8/2022,12/10/2022,Second Class,2349-joel jenkins,2,United States,USD,Houston,Texas,South,electronics,Phones,nokia lumia 521 (t-mobile),235,68,145,15980,9860,0.04,639,2,1,"5,477.80","10,502.20",,,
DO-4870,12/8/2022,12/12/2022,Standard,4762-yana sorensen,3,United States,USD,Los Angeles,California,South,stationary & office items,Storage,"stur-d-stor shelving, vertical 5-shelf: 72""h x 36""w x 18 1/2""d",240,61,113,14640,6893,0.05,732,2,3,"7,010.00","7,630.00",,,
DO-4871,12/8/2022,12/12/2022,Standard,4762-yana sorensen,3,United States,USD,Los Angeles,California,South,electronics,Accessories,wd my passport ultra 500gb portable external hard drive,224,95,151,21280,14345,0.04,851,5,2,"6,076.80","15,203.20",,,
DO-4872,12/8/2022,12/12/2022,Standard,2033-henry goldwyn,3,United States,USD,Colorado Springs,Colorado,South,stationary & office items,Paper,southworth parchment paper & envelopes,201,88,186,17688,16368,0.04,708,2,4,606.48,"17,081.52",,,
DO-4873,12/9/2022,12/12/2022,First Class,2702-ken brennan,3,United States,USD,Columbus,Indiana,South,stationary & office items,Paper,xerox 188,232,61,128,14152,7808,0.05,708,2,3,"5,631.40","8,520.60",,,
DO-4874,12/10/2022,12/16/2022,Standard,2655-keith dawkins,3,United States,USD,Jackson,Michigan,South,stationary & office items,Labels,permanent self-adhesive file folder labels for typewriters by universal,224,60,174,13440,10440,0.05,672,5,1,"2,322.00","11,118.00",,,
DO-4875,12/10/2022,12/16/2022,Standard,2655-keith dawkins,3,United States,USD,Jackson,Michigan,South,stationary & office items,Art,"avery hi-liter comfort grip fluorescent highlighter, yellow ink",218,100,175,21800,17500,0.05,1090,4,4,"3,202.00","18,598.00",,,
DO-4876,12/10/2022,12/16/2022,Standard,2655-keith dawkins,3,United States,USD,Jackson,Michigan,South,home & lifestyle,Tables,bretford cr8500 series meeting room furniture,212,92,108,19504,9936,0.04,780,4,5,"8,778.84","10,725.16",,,
DO-4877,12/10/2022,12/16/2022,Standard,2655-keith dawkins,3,United States,USD,Jackson,Michigan,South,home & lifestyle,Chairs,global super steno chair,228,57,124,12996,7068,0.03,390,5,2,"5,531.12","7,464.88",,,
DO-4878,12/10/2022,12/16/2022,Standard,2753-khloe miller,1,United States,USD,Roswell,Georgia,South,electronics,Accessories,"memorex 25gb 6x branded blu-ray recordable disc, 15/pack",214,65,132,13910,8580,0.03,417,2,5,"4,905.70","9,004.30",,,
DO-4879,12/10/2022,12/16/2022,Standard,2753-khloe miller,1,United States,USD,Roswell,Georgia,South,stationary & office items,Art,staples in misc. colors,200,74,188,14800,13912,0.04,592,2,3,291,"14,509.00",,,
DO-4880,12/10/2022,12/16/2022,Standard,2753-khloe miller,1,United States,USD,Roswell,Georgia,South,stationary & office items,Paper,xerox 201,226,86,171,19436,14706,0.03,583,1,2,"4,143.92","15,292.08",,,
DO-4881,12/10/2022,12/10/2022,Express Mail,3105-matt abelman,2,United States,USD,New York City,New York,South,stationary & office items,Paper,"adams phone message book, 200 message capacity, 8 1/16? x 11?",202,72,172,14544,12384,0.03,436,2,4,"1,717.68","12,826.32",,,
DO-4882,12/10/2022,12/10/2022,Express Mail,3105-matt abelman,2,United States,USD,New York City,New York,South,electronics,Copiers,hewlett packard 610 color digital copier / printer,219,82,114,17958,9348,0.03,539,4,2,"8,065.26","9,892.74",,,
DO-4883,12/10/2022,12/10/2022,Express Mail,3105-matt abelman,2,United States,USD,New York City,New York,South,stationary & office items,Paper,xerox 1883,234,78,113,18252,8814,0.03,548,4,5,"8,881.44","9,370.56",,,
DO-4884,12/10/2022,12/10/2022,Express Mail,3105-matt abelman,2,United States,USD,New York City,New York,South,stationary & office items,Labels,avery 486,234,72,192,16848,13824,0.03,505,3,2,"2,513.56","14,334.44",,,
DO-4885,12/10/2022,12/16/2022,Standard,2533-kalyca meade,3,United States,USD,Baltimore,Maryland,South,stationary & office items,Paper,"recycled desk saver line ""while you were out"" book, 5 1/2"" x 4""",232,52,143,12064,7436,0.05,603,2,3,"4,019.80","8,044.20",,,
DO-4886,12/10/2022,12/16/2022,Standard,2533-kalyca meade,3,United States,USD,Baltimore,Maryland,South,electronics,Phones,cisco 8x8 inc. 6753i ip business phone system,245,99,128,24255,12672,0.04,970,4,1,"10,607.80","13,647.20",,,
DO-4887,12/10/2022,12/16/2022,Standard,2533-kalyca meade,3,United States,USD,Baltimore,Maryland,South,stationary & office items,Art,manco dry-lighter erasable highlighter,207,91,100,18837,9100,0.04,753,1,1,"8,981.52","9,855.48",,,
DO-4888,12/10/2022,12/16/2022,Standard,2533-kalyca meade,3,United States,USD,Baltimore,Maryland,South,stationary & office items,Paper,astroparche fine business paper,209,60,199,12540,11940,0.03,376,4,5,214.8,"12,325.20",,,
DO-4889,12/10/2022,12/16/2022,Standard,2533-kalyca meade,3,United States,USD,Baltimore,Maryland,South,home & lifestyle,Chairs,global ergonomic managers chair,211,94,111,19834,10434,0.05,992,2,4,"8,402.30","11,431.70",,,
DO-4890,12/10/2022,12/15/2022,Standard,1737-frank carlisle,2,United States,USD,Los Angeles,California,South,stationary & office items,Art,"boston electric pencil sharpener, model 1818, charcoal black",245,91,182,22295,16562,0.05,1115,4,1,"4,613.25","17,681.75",,,
DO-4891,12/10/2022,12/15/2022,Standard,2474-julia west,1,United States,USD,Chicago,Illinois,South,stationary & office items,Appliances,3m replacement filter for office air cleaner for 20' x 33' room,239,93,151,22227,14043,0.04,889,2,3,"7,289.92","14,937.08",,,
